rec_id,stage,public
lyEcwJPpUy,N3,False
Dqzq5nWCEp,N2,True
0nEzaBy62Q,N2,True
p27CTV3HiB,N2,True
WM2pJHBluW,N2,False
T507jIbRXK,N2,False
fdi12VtOHG,N2,False
aC4DxfE684,N2,False
NkF54RF3yk,N2,False
LqfYaAcHpr,N2,False
HYhrqNwfcT,N3,True
qjhjJXqseG,N3,False
qk41SzawFG,N3,False
yCmaNctHDu,N3,False
73EDnMFguD,N3,True
WEe6whYZts,N3,False
ifRjUcgbag,N3,False
qaUcspQXuT,N2,False
NqctYmB8KH,R,False
SPKGBOHhOH,R,True
z9to99VR4M,N2,True
VlseYN8OIn,N2,False
80EJ6R2Aiw,N2,False
rdhdnpqqjV,N2,False
SEd5wjTy8N,W,False
5O9yzWVRMa,N2,False
b0FTuLP56J,N2,False
bPAzKNDyxV,N2,False
NCaazIIzim,N2,False
EObKnLUwHU,N3,False
qB9lY4yfyi,N3,False
RJs8qv0Wti,N3,True
vlMNSwqXFb,W,True
zY8DMVm3SJ,R,False
iOdNsEjmJl,R,True
Z2lKEfXDNu,W,False
3J2bAgSCzT,R,False
GOmtL0NDOl,R,False
GnSgorB4y5,R,True
CgcX3XgVDv,N2,False
ZIqqhYkfRC,N2,False
JvDcjlS9GE,N2,False
DNCp06DEnu,N2,False
e1z1k10Ycf,N3,False
FQpOgXstmb,N3,False
WilR8dXVZI,W,False
5gkQSL7yDI,W,True
wDfD8JrEWf,N2,False
oocv9sMcFj,N3,False
ufgPAf1BYJ,N3,True
UHsLg1c5m9,N3,False
ZdMWaClzPQ,N3,False
qazepVXHEN,N3,False
DPbEUHDond,N3,False
WhR0dWirUU,N3,False
loq8z10Fsd,N3,False
lgI4fbTkBE,N3,True
epOxI27qV0,W,False
PK8qDN9Z5J,W,False
uSrdNQE2pS,R,False
lQGu9n6xWg,W,False
3tFQ26RI24,W,False
uohTIUFdcS,N1,False
YleauABP6X,N2,True
81OCQ3aPdp,N2,False
C5oA3csMJU,N2,False
D6ER1Hp6rq,N2,False
btll3hRQHl,N2,False
qnrkD0NxgT,N2,True
IzOmPDlUUx,W,False
dwPuaXhVHD,W,False
6YeAK8wG3c,W,False
fFLrwy8bug,N2,False
nK3IwIXeZm,N1,True
qMlsOShanP,W,False
mvDVXjTUw9,R,True
N4TyMILy05,W,True
IMOvGKb7Dy,N2,False
SKr6epbvtb,N2,False
LEqO9ElLzn,W,False
YGvFCsPuox,N2,False
wNvTkM8LGQ,W,False
hpn9W8yyn5,R,False
hYwAVxhnPr,W,False
ZtdBWdOP7Q,N2,False
TEdGT5YMvr,N2,False
NQQzvwvCDR,N2,True
SYOU6ZoybI,N2,True
YsDpnDLcY3,N2,True
4fSYz8qWo5,N2,False
jLeU5v7A4s,R,False
Ko9ZGQCn6b,R,False
QVt0wZ9ey3,R,True
XOLKNyjXEQ,R,False
fDJAbjZh5S,R,True
1qZanAmJob,R,False
FZOmI2FBH2,N2,True
J4F73Z9OPr,N1,False
6BhCkmdPcI,N2,False
ZgZpvPmOCo,W,False
XEEgv5K7UY,N2,False
fvrlHhtc9f,N2,True
mk66nCh8rO,R,False
521wG6uRTW,R,False
wpxMY5XzeD,W,False
WpuOpvg1gL,W,False
CUDflKV79m,W,True
SnELFc607k,W,True
NboRw11k2f,W,False
94rsByEGXm,W,False
vWrgop8g4P,N1,False
9vKxxlPPuv,N2,False
Zh3YRxyYYs,N2,False
v1HE7SBn73,N2,False
zN9kUMtkIG,N2,True
UbtQFDa6Zu,W,False
P2mwxV3TGJ,N2,False
MwIeGnAjGY,N3,False
bFFtcUi5HQ,N3,False
75obEqLZi5,N3,False
qVJi94srCz,N3,False
Q1CtIBzqxs,N2,False
p1DHDjjVFU,R,False
vgHWERYS0i,R,False
VkJ97bIvw8,R,False
GN1r2DsajF,R,False
LcLx5XeyYV,N2,False
jSIU8ZkJIl,N2,False
39saRNY3fS,W,False
g5uBWXBqUP,W,False
s8xH9PhUJ1,W,True
G1VSsTsPuy,N1,True
EXlz9xm6RS,N2,True
hIv5mb66gb,N2,False
ZC7d5MLgSg,N2,False
6yBVELs4xa,N2,False
WDWJEbb2G5,N2,False
edllYD3wb7,N2,False
sea0rs0qYf,N2,True
V4qXiQByj5,N2,True
2tHVyArWKS,N2,True
4oMUXc9iQZ,N2,False
0Crtwp7tYU,N2,False
Jfeiy9iSAd,N2,False
jKS4b54ZpW,R,True
hkwvTZ53tL,R,True
Vl5lXOVauM,R,True
BbNQtHoExw,N2,False
PxdRALdHmF,N3,False
Wx3KLm10SR,N3,True
70XYEVo3lc,N3,True
EUW69rU1Ai,N3,False
697PEPwGd1,N3,False
prKHQWRqQp,W,True
eVjcL42aGN,N1,True
XQIK7Q6o86,N2,False
Dnos03Wpig,N2,False
uXfhDpUSKu,N2,False
wd4DeovOYy,N2,True
FQX50cC3CL,R,True
BOl7oa2Pic,R,False
ZzWgt3l2vw,R,True
PVFnHOG4E7,N1,False
C6nuFvx6bD,W,False
2LPLGDiL4k,N2,False
TgYumJvtb2,N2,False
44CYi11iEM,N2,True
Z87TgWVft4,N1,False
zXj6QaQd5v,W,True
6nNHjp7M0Z,N2,False
NKkvlbF46u,N2,True
0xa2eVYbeu,N3,False
IcVtP3Relr,N3,True
YS8c4guGcz,N3,True
rBHD0ysBLD,N3,True
z5UKMzEU5F,N3,False
RjooEoFZpf,N3,False
BJe83j8taO,N3,False
LRqN3KjrUj,N3,False
TRqfzbP8t0,N3,False
pug4MrQyyY,W,True
MtQrUxP3HB,N1,True
ay5sgc1lrs,N2,False
OHfm9IXZta,N2,False
oMn6mFHUhT,N3,True
BU9eFKsJRV,N3,True
vB480cBDRx,N3,False
p4yZq8EmtA,N3,False
l9fIbnUh9g,N3,False
NSyq2gAneo,N3,False
cifhgs4FpY,N3,False
7543lpiz0I,N3,False
yYDWrUSYy2,W,False
o8ZoF2IgBs,N2,True
LRuEeEvzL2,N2,False
SAuvf1B4y8,N3,False
aEbXMUsYQn,N3,False
Y1zU8g6kMu,N3,False
7aJbDW4BzL,N3,True
Qn8slzwLeW,N3,False
EcUUQFr04n,R,True
9vlWjK0o0e,N2,False
O0B8yO6jYQ,R,True
WmL1LYNYBf,N2,False
KMfC8KDNu1,N2,False
T5eZOiwgHN,N2,True
kstpEz1csS,W,True
AooEwlOTDb,N2,False
rQJTcwi6uM,N2,False
2clHo397HN,N2,True
rAHivnPZN6,N2,False
IDaJaLjg6L,N3,False
lCcGKewBY0,W,False
L4ktey1ObC,N2,False
ZPwr9Vqll3,N2,False
tzDE4WUefG,W,True
ysyXuRYoUA,N2,False
lZPTq9eeoC,W,False
JOEM3blTks,R,False
k42rgpxt4M,W,False
s4qMFtZHtF,W,False
aJOaYXCZBZ,W,True
R93Ftp52ty,W,False
Cj2sbmGaAF,W,False
KT47BO3Dm5,W,False
2ofy702ZRv,R,True
LfsmEGMBWt,R,False
48SDggGbHH,W,True
kVkRJ7nB8v,R,False
PEs0LcK8gw,W,True
khXyEv5smY,R,False
ZBW27j4IjR,N2,False
DnDgQpFrs1,N2,False
8vqVPHYWvM,N2,True
N6zKvqmQZC,N2,False
ZYMaVRVYYR,N3,False
qq9r5GJkTA,N3,False
ajaEikYOXg,N3,False
e02tyww1Ck,R,False
Jhr6nZJ5Hu,R,False
ALJEKyd2YP,R,True
TI84GVeE2D,R,False
AvzggJkTrm,R,True
g51lg4ORd7,R,True
asBlTtdB8W,N2,False
xgJSI9Eczr,N3,True
4fJ8RSLVHN,N2,True
p2rXuYIsnl,N2,True
HXFmG3EYFv,N2,True
aSUOIUnY5l,W,True
PObGA1zXFe,N2,True
YTe82IjQxv,N2,True
G3twUwtmJ2,N2,True
M9Ijq6Y78c,N2,True
OfDSvFp6kZ,R,True
G7D3MIvDE6,R,False
Hp2g4I3HLH,R,False
jom48axFUi,R,True
d9nRSJ53oO,R,False
02kB6SMc07,W,False
9soERtbRKX,N2,True
k0uaONkLxL,N2,False
3MQk9SsoVP,N2,True
I9U46HVnwY,N1,True
ie3wzEj2Fu,W,False
QI9gh8QSiG,W,True
yKIwL3sAjj,W,False
knGz23QLjg,W,True
v7KWmYUgEa,N2,False
EMOydNFiOD,N2,False
pHPsE7D17j,N3,True
4aUa8WnC6c,N3,True
iAJUE7f9bC,N3,False
dMS6ec2P4z,N3,False
lePfZ4XpaY,N1,False
z930qCEiim,R,True
nwqRpl7vEr,R,True
RkwdRZzW5N,R,False
c0HzyFdqnw,R,True
TtWR2WnrMv,R,False
t2nVFrVRS2,N2,False
kub9QAuS7t,N2,False
KNey5E2IYz,N2,False
vjy0pP62zY,N2,False
T3vbCMtOP2,N2,True
Z3X03gYPgX,N2,False
FADiazHl14,N2,True
aror6wJnJe,N2,False
pJt8IPVKHN,N2,False
wXyR8XJ5EM,W,True
nUZmsawnC1,N2,False
iqEaYpHH8u,N2,False
XAzKUo5MFm,N2,False
h3E2UGq5gt,N2,True
Ry6TK2XSdd,N2,False
RHMTZpK0Ev,N2,False
8DXXh8FymM,W,False
BlFi00Ollr,W,False
hJA1tp6Ty7,N2,False
BzVVeTJl5o,N3,False
mlTWJgMFdM,N3,True
SDvo5mU8Tf,N3,False
8ye7LHA06o,N3,False
BYrUQok1vT,N3,False
pLWNrzbJIr,N3,False
mRdb0PKmEe,N3,False
lLUpgpEFbY,N3,False
1fNcdYiWeb,R,False
Cf7PTTYNzl,R,False
6QV5OZBxeO,R,False
3xjXJ4Jn5q,R,True
LG6D6RAzKn,W,False
ojbiKF0jwn,N2,False
bmg14SYhLK,N2,False
ehyNgyGarH,N2,False
x4UfktiKO1,N2,False
2XlSKoqvni,N2,False
sNtjb8NqbW,N2,False
l73L8TJqHq,N2,False
AqcQINYZQd,N2,False
y9N1Tf0azh,R,True
jhRUhfUkNQ,R,False
zbkVwjaDAY,R,False
Jb4Pm1BG8o,R,False
rl54OeNeG9,R,False
mBvScm2QvJ,N2,False
IWxfFmblzb,N2,False
d6YRYM3Txn,N2,False
qTBMVMYIbF,N3,True
SPjaEMw3g5,N3,False
fcuZlJjgHl,R,True
AURQBTkNAS,R,False
1DnoV4CDiL,R,False
RnuQwWrTz5,R,False
Dg9oydEhYT,N2,True
Qdsixt8eij,N2,True
yprkfFwH5v,N2,False
RWNqHY2WWo,N2,False
FZ4mpvWg2R,N2,False
aL9zHpQMXP,N2,False
l5lxjp5knS,R,False
Jw3PVf0SZC,R,False
taZSpp0bdZ,R,False
WOmaPKqJbz,N2,False
X5tEYYgGeE,N2,True
vsi3VEhye4,N2,False
fQQUjefb6e,W,False
or7xlZ74Vv,W,True
ZWceY8fD9V,W,True
Nm6OwMY1ST,W,False
OCSJ5i27eZ,W,False
MeJCWMN7pc,W,True
BxGpGLwoIQ,W,False
4wL7PoZpLF,W,False
VeyAJXPm1P,N2,False
Gw4VMpJ4lL,N2,True
X9KKDMUMEm,N3,False
qLtfb7frKW,N3,False
NhE8eE6vlf,N3,False
L9Bt8QwBTL,N3,True
arEHTOoDDQ,N2,False
2H10XkoYXK,R,False
hJWsPFo09w,W,False
iSasfmZxTr,W,False
xwAXEkiQcE,N1,True
3wPIKlxgqr,R,False
tmKmfGgaOo,N2,False
rYfbjMUHie,N2,False
fGWBZKn8Iz,N2,False
uSV80J5pab,N2,False
epbNeumWHC,N2,False
Te6sB8MuWK,N3,False
oMyMGwN9TH,N3,False
NWHUHoDaSe,N2,False
vlBsIAt1YG,N2,False
dhCQcW5Igq,N2,False
3yl4jayGR9,R,True
reqWLFxfSg,R,False
ejq1WoMgzJ,N2,False
o0MQfG51li,R,True
6dh0bT3OFL,R,False
vcmOO0erGx,N2,False
SjkJD4MyKj,N2,True
dNtUyWvNHy,N2,False
xj44t8JvgN,N2,True
DcQoYzWcO8,N2,False
BmqSGEDoVJ,N2,False
U6GoBs7eHP,N3,False
MGfyN3EVP7,N2,False
Ceonrtw671,R,False
LGDqNTl5bV,N2,False
GWOkWYbepn,N2,True
aPXBxHyitm,N2,False
JpVPdMPFB2,N2,True
k6U2tyybcl,R,False
guOd9fyni8,R,False
N9fc91mewV,N2,False
7ikpxvl7mz,N2,True
3muDmbMVFi,N2,True
WGgp2Ckygn,W,False
U9XunDrXbr,W,False
8om9tlybhO,W,False
T1mgQX7Grd,W,False
DmGf3qLocj,W,False
ASapZuzfEe,W,True
yO7Lot71xt,W,False
iDAHFaSSPg,W,False
9n9fJl5d3t,W,True
ENVZvCryBN,W,False
5Z885mwhac,W,False
FKUwO7t7XQ,W,False
5IA3sAg4zZ,W,False
Y3LQ7dwkSE,W,False
SA57nMit6v,W,False
VSkTrToCQT,W,False
E3mjSFDTJW,W,False
D3uhYHa4LO,W,False
VaEPqFkW0P,W,False
Lkv3OlbvU3,W,False
ElQbfjPpGQ,W,True
o7CefcaDP8,W,True
ROX6KOyR2j,W,True
FIWFdIeuHX,W,False
nCEGcaVXWh,W,False
lqbqt4qFNY,W,False
J1Rt2al3i2,W,False
vfaS8ZMKxP,W,False
48QInKIEdD,W,False
IXhlHWrH5e,W,False
lalz5TQ2FD,W,False
1LwkZLitfm,W,False
liJmHZMv27,W,False
c4TGTvljos,W,False
2bjf3UDxcO,W,False
6RsBJbNyic,W,True
HIreA8wILN,W,False
P8h5BA6GG0,W,False
Fir3KwD8oQ,W,True
G8VvfXjBS4,W,False
XGPKBhtzrQ,W,False
azoKG1Just,W,False
H0AZiSI6zO,W,False
QaUbMUf48a,W,False
2dC6aiiUK3,W,True
SlHycheN9i,W,True
ns67JIcxXY,W,False
OyFGhO5P9h,W,False
qfT3L3GKAA,W,False
F3M6iqdcx5,W,False
8iRH2Pncn1,W,False
9geciBbq5e,W,False
4liSvdGdJr,W,False
nRuxnu02Zf,W,False
dBL54bRV3I,W,False
w9Ywi3C7N1,W,False
cSekjYY3gG,W,False
PtasSiec0r,W,True
xmSkIaM24c,W,False
bBAS5vPDpE,W,True
FFcI1qeEfo,W,False
5y3bTnWM1V,W,False
RwLKn8mK4w,W,False
Rv5gPoYgTN,W,False
nSdwryrQ5H,N3,True
UvgTN2PSur,R,False
0cL34IJ4VY,N3,True
ngL25SI14X,N3,True
JUAPzcdpPF,R,False
DkWqQpnIWt,R,False
y09FDrjXTU,N3,False
Tvvr6Guhmh,R,False
h4BFqLZluM,R,False
WAcJRc3kZn,R,False
w5dNulWj6H,R,True
PLIJAO8mTA,R,False
9hrqvzuPGL,N2,False
P9CqCaesMt,N3,True
KsSzfqkpd9,N3,False
rR2rcj8NdJ,W,False
iPTj8r0xJG,W,False
zOtSrBfoOO,W,True
WppOI4XmEj,W,False
mbC92mlNgc,W,False
dsqnirnZEC,N3,True
cyv3xfxj6u,N3,False
YdIHDaB0sY,W,True
gPel9sphna,N3,True
KfmwkV8wMf,W,True
bFeLmgxTBa,R,False
grdY9ppu7R,R,True
1XQw03P9xU,R,False
rqhqOOt91f,W,False
ILKgHuwXK0,W,False
rWgjX1jd5B,W,False
qwbavDld3z,N3,False
Dd7TwNMaj1,N3,True
2L70M0Vz0g,N3,False
ROyflgUVjF,R,False
3OFKmGQTsr,W,False
ajBRFiIGP6,W,True
lNOcSOEdag,W,False
8AnYus7K1g,W,False
SoklsPjU0P,N2,False
GUTqY3kX2M,N2,False
P4SckFO029,N2,False
B2JvJcPP2o,N2,False
HYYYcQNRs8,N2,False
L1NDeSksKj,N2,True
1xRKuGEmys,W,False
45Le1THY9i,W,False
vqQxziGQVk,W,False
pUyTLjKZy5,W,False
fTLQawz4uY,W,False
YxBijhYTJy,W,False
zJYjYjQwGM,N2,True
GavMJ7MDJh,N2,False
0V1zYDFQzl,N3,False
e1h22FEtsR,N3,True
zbv1LQDIr6,N3,False
FSEt8G17TV,N3,False
UPGRyDssRw,W,False
EL2y5luVxY,W,True
HFy6bCxDk1,W,True
G9zI4tYcuB,W,True
M7DwOJJgZP,W,True
sjmBFZSwzr,N1,False
cPx02uUIE7,N1,False
zxokuxvdOu,N2,False
XT51liWwDa,W,False
1YijFF8Lgp,N2,False
T31EEQWu7b,N2,False
Rh131EvmIi,N2,True
UIgf8PFRZu,N2,False
PIM6qEnfQo,N2,False
RgqC5ZKQ6o,W,True
lmNgLVtpJs,N2,False
dSg4rBc6i6,N2,True
E1NxND0QnB,N2,False
ewYEutrCPX,N2,False
e2K4yESoAM,N2,True
ZLukbNJDUH,N2,False
D6xkFS81AJ,N3,False
3JXAY5vkFG,N3,False
H2aiv1NP4T,N3,False
CV5HyVULQ2,N3,False
kizFWvMpDk,N3,False
1lO4rUQYSe,R,False
8098p7VCFT,R,True
ja8EM8CqJD,R,False
DWRzlCCaGo,R,True
S0h3bQx8Ss,R,False
jUXNs4AuKh,R,False
jDnGC84H2Q,R,False
pZGajs7xxG,R,True
ueBvOawNHc,R,True
iimQR9XIDE,R,False
yn6cc6uJS7,N1,False
6JNqXySDkt,N2,True
GjmFVkE9Nt,N2,False
OUQWzEbr7R,N2,False
c1VFpDZFY4,N2,True
OteVE9JL9V,W,True
A0X6sOGPlK,N3,False
OSyYB1behe,N3,False
nQmMfV6Onf,R,True
rZFVDHb0Gt,R,True
cnAWibtdYy,R,True
srHfACxLab,N2,True
41Ecn75acb,W,False
BvMQSvvMED,W,True
5ygHBJGdSg,N1,True
S7zTHKjTcD,N2,False
BLTiMM5gnH,N3,False
ZkUeRZR46F,N3,False
rHshrIgbi5,N3,False
MEJvE7ktzY,N3,False
9O8kPArRBa,N3,False
NfpfzdiYIB,N3,False
oaAEEhDPbD,N3,False
Zv9XFHOcG4,N2,True
5PcvYspm5H,N2,False
t3mvPtpSXX,N2,False
0A0m3jtrqv,N2,True
0plZqsaRbA,N2,False
DBAOa2xwpV,N2,False
ZafwAdAyPM,W,False
ykj0Acog8c,N1,False
Hv7r9eaJMJ,W,False
VX6eMx8k8s,N1,False
SCidwddvLN,N2,False
6BUbbPu97M,N2,False
Kl6iyVl3Iw,N2,True
wqlgCsWyf4,N3,False
njBdBsqttS,N3,False
Ejgpwu5BJr,N2,False
hVkCOVDpim,N3,True
aYSosm09Zd,N2,False
jT1xhvshFE,W,False
ZKiDfPT4PJ,N2,False
fshmru43g2,N2,False
pvSRCGkc0J,R,False
0sPGGHBxwj,R,False
v3dtu3hzdD,N2,False
cTa1QG70fW,N3,False
DeyVMpAI0u,N3,False
KOVKfRyo3T,N2,False
ys1rMJWzt7,N2,False
d3E1NbDbqK,N2,True
9FKm4UgiMp,N2,True
08pjcMGT9Q,N2,False
DQnpTw71H3,N2,True
GW80qWMltw,W,True
FWx1Yg3Sfm,N2,False
xZo7LwluO7,N2,False
W91oWxuTdw,N2,False
MXghzoaw9Q,N2,False
qzJv3nflgR,R,False
r81q6rWpSh,R,False
qnWLHvTI1F,R,False
JzkpX5fXrX,N2,False
IkerZd6JzQ,N2,False
OS1iR9TIBL,N2,True
Y5efEPExBg,N3,True
Bml6cIg2yX,N2,False
6AfKNlnoXd,N2,False
Qkjtot0o1v,R,False
oIT3li2yC2,R,True
9dPbILM27L,R,False
9WNSrE5usD,W,False
oQ5bbt0ETq,W,False
0wdi9DEVtg,N2,True
zkpVzfVvoa,N2,False
Dejefrkd1X,N2,False
fkrS9pmQoR,N3,False
iCudUwlt0l,N3,False
iPIiLG59WL,N3,True
U69DWksRT6,N3,False
V3wE9Ga5uy,N2,False
CZpq07790J,N3,False
HN9mMmNRTU,N2,False
BIinKZ86Nh,N1,False
VrsRE1T0ZD,N3,True
NteXEAAVbC,N3,True
vkS97aA8cS,N3,False
T4eFqVPzXA,N3,False
6uIzESYKpO,N3,False
DOhYp1BYXq,N2,False
UtXU60yH0T,R,True
uAGqX3rN6L,R,False
SAr9AXU7ds,R,False
TkK6fGNIm0,N2,False
s2CQBDniRm,N2,False
6tfbeX5pNX,N2,True
EdSAVImRmA,W,False
zv4s2t9wUz,N2,False
iRQbEQ1JFK,N2,False
tDJP9t8yAJ,N2,False
YE4THqd5AO,N2,False
UcuO4oYeCi,N1,False
FaOzI1CBe4,N2,False
xBjtMe2dOi,N2,False
8unxzCkFQR,N3,True
tBs1iw4bUx,N3,False
35F8YOpSFf,N3,True
HWJkP4hyZe,N3,False
cONw7GTK90,N3,False
p3RQzNck81,R,False
vWjcKEeJFx,R,False
5SFvGsyUsf,R,True
YiEFfj6rAG,N2,False
3PriiPgMq5,N2,False
F19dT8chhq,N2,False
fpRxMmJpeW,N2,True
ZYTtvJ3Hqf,N2,True
mf1O86ejqG,N2,True
co63u0L1ry,N2,False
nKcv76Td0Q,W,False
KdamDQ9hik,W,False
g4y3c8Ddwz,N2,True
yiJv0MsYSr,N2,True
YAxmTRtV9s,N2,False
GP9mKP73nL,N1,False
Pz6eVgXm2q,W,True
f7BWwlPP75,R,False
Q5qvBAaaDU,R,False
EFEkAydI0t,N2,False
CTjzxyJS0h,N3,False
cRcxyScDrW,N3,True
Lfjfuq26RW,N3,True
OCEJpPJrSG,W,False
jrXITsOKeW,N2,True
3ksvBjKcUT,R,False
tDjwPp8IxM,W,False
0PK33GlBfO,W,True
qQqhAg9UB6,W,True
kLcctDHyqM,W,False
VPWIHg8vEl,W,True
tMGNxlwCmc,W,True
9Q066LXB6l,W,False
zRF2xrOn9x,W,True
61hs2In5Pq,W,False
ef1smcCKeT,W,True
AGMzdMPzPh,W,False
2iEgHGJS8b,W,False
0Uc1HAuyHJ,N2,True
GGSXrslVDU,N2,True
7KH88GOa35,N2,True
ggSRlpcZyq,N2,False
J66dLWK1UT,W,False
RRK4SRHPi6,N2,False
wgaN4VuWvk,N1,False
J4sGgNGVKZ,N2,False
3nMApRRGil,N2,False
ZQkTxUv97b,N2,False
dfhmVeT6h0,N2,False
tt3WB7sDAX,N2,False
plfAnpgLBM,W,True
3FTXqSX5HO,R,True
T46jiWKwCA,R,False
2uKrWqY4jh,R,False
vZtKoQoA7Z,N2,False
GPTW5bue80,N2,True
srS7m8bIdK,N2,False
8Nh4doon4p,W,False
uBT4LqA4oi,W,False
8a9cHKipkb,W,False
F2258x5zPW,W,False
8pIMLwhdrt,W,True
MeMtO6Uj8U,W,False
DtMeTuN1OK,W,False
B78oQF6HV3,W,True
KHeDNMbZMF,W,False
RbA5GpqgSl,W,False
tukJ1GITRU,W,False
WMJAqxhNFm,W,False
cJfQnxyfXo,W,True
QYbCZpi9cO,W,False
Xa5RvSS7wQ,W,False
DChEqR2GoN,W,True
hoJwrFsPAJ,W,True
YcMcyFhDgb,W,False
lnBduBHXyZ,W,False
l6pER9hu96,W,True
j9CgyM8K6j,W,False
JhtimemFAb,W,False
mSy6Bm7ZLF,W,False
vShiZdmRuM,W,True
R6lB2ZoVSG,W,True
cAWM5jW3CV,N2,False
RrgFYm2VBE,N2,False
yAdiTorLEZ,R,False
4XmZ0PIgYK,N3,False
k1GHP3vu8o,W,False
asCsweB0Cp,N2,False
GbOVl7ReyJ,N1,True
sSBDHnQn8D,R,False
WkiIsbIfEW,R,True
V5qm8josKq,R,False
lkCOmnCKEr,N2,False
0ZOlrsTzFW,N2,False
fVeYaVMFXP,N2,True
